GROUP_ID,PAPER_RECORD_ID,PAPER_ID,PAPER_ID_STATUS,CV_GROUP_V4,CV_GROUP_V4_BASIS,DATABASE,CITATION,SAMPLE NAME,LABEL,SET,PAPER_YEAR,PAPER_FIRST_AUTHOR,PAPER_MATCH_KEY,PAPER_DOI
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/19D|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/19D,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/19E|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/19E,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/19|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/19,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/20|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/20,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/21A|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/21A,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/21B|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/21B,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/21C|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/21C,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/21|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/21,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/22|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/22,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/23A|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/23A,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/23|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/23,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/24|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/24,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/25|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/25,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/26|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/26,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/27|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/27,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/28|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/28,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/29A|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/29A,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/29B|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/29B,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/29C|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/29C,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/29D|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/29D,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/29|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/29,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/30|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/30,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/31|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/31,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/32|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/32,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/33|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/33,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/34|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/34,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/37|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/37,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/38|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/38,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/39|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/39,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/40|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/40,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/41|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/41,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/42|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/42,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/43|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/43,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/44|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/44,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/45|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/45,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/46|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/46,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/47|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/47,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/48|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/48,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/49|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/49,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/50|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/50,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/51|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/51,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/52|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/52,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/53|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/53,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/54|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/54,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/55|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/55,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/56|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/56,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/57|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/57,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/58|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/58,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/59|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/59,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/60|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/60,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/61|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/61,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/62|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/62,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/63|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/63,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/64|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/64,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/65|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/65,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/66|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/66,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/67|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/67,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/68|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/68,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/69|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/69,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/70|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/70,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/71|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/71,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/72|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/72,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/73|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/73,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/74|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/74,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/75|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/75,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/76|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/76,CFB,TEST,2023,KHANNA,KHANNA|2023,
GEOROC|[27178] KHANNA T. C. (2023)|||SAMP. KBH-8/77|||DECCAN / SOUTHERN DECCAN,GEOROC|CITATION_ID|27178,PAPER|GEOROC|CITATION_ID|27178,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|27178,PAPER_ID,GEOROC, [27178] KHANNA T. C. (2023),samp. KBH-8/77,CFB,TEST,2023,KHANNA,KHANNA|2023,
